image_id,D1,D2,D3,D4,D5
19322.jpg,1,1,0,0,0
20241.jpg,0,0,0,1,0
44217.jpg,0,0,0,1,0
13438.jpg,0,0,0,1,0
11908.jpg,0,0,1,0,0
36979.jpg,1,1,0,0,0
05216.jpg,0,0,0,1,0
09237.jpg,0,0,1,1,0
22715.jpg,0,1,0,1,0
31220.jpg,1,0,0,1,0
32393.jpg,1,0,0,0,0
28305.jpg,0,0,0,1,0
08337.jpg,0,0,0,1,0
45342.jpg,0,0,0,1,0
02065.jpg,0,0,0,1,0
06880.jpg,1,0,0,1,0
12046.jpg,1,0,0,1,0
34181.jpg,1,0,0,1,0
03718.jpg,0,0,0,1,0
22355.jpg,0,0,1,1,0
09047.jpg,1,0,1,1,0
42771.jpg,0,1,0,0,1
22077.jpg,0,0,0,1,0
30111.jpg,0,0,0,1,0
49840.jpg,1,0,1,0,0
31954.jpg,0,1,0,1,0
43151.jpg,1,0,0,1,0
10789.jpg,0,0,0,1,0
00530.jpg,1,0,0,1,0
00550.jpg,1,1,0,1,0
24248.jpg,1,0,0,1,0
12724.jpg,0,0,0,1,0
22567.jpg,0,1,0,1,0
15808.jpg,1,1,0,1,0
30163.jpg,0,0,0,1,0
27158.jpg,1,0,0,0,0
39062.jpg,1,0,0,0,1
16484.jpg,0,0,0,1,0
32471.jpg,0,1,1,1,0
22987.jpg,1,0,0,1,0
28136.jpg,0,0,0,1,0
31442.jpg,0,0,0,1,0
03456.jpg,1,0,1,1,0
31448.jpg,0,0,0,1,0
09302.jpg,0,0,0,1,0
34452.jpg,0,0,0,1,1
39607.jpg,0,0,0,1,1
07220.jpg,0,0,0,1,0
03796.jpg,0,0,0,1,0
36665.jpg,0,0,1,0,0
15664.jpg,0,0,0,1,0
08375.jpg,0,0,0,1,0
10026.jpg,1,0,0,1,0
44092.jpg,1,1,0,1,0
02245.jpg,0,1,0,1,0
37455.jpg,1,1,0,0,0
07198.jpg,0,1,1,0,0
28318.jpg,0,0,0,1,0
20918.jpg,0,0,1,0,0
02371.jpg,1,0,0,0,0
27465.jpg,1,0,0,1,0
34092.jpg,0,0,0,1,0
45320.jpg,0,0,0,1,0
32193.jpg,0,1,0,1,0
37684.jpg,0,0,0,1,0
40990.jpg,1,0,0,1,0
43533.jpg,1,0,1,0,0
26154.jpg,0,0,0,1,0
15827.jpg,0,1,0,1,0
26471.jpg,0,0,0,1,0
27124.jpg,1,1,0,1,0
47784.jpg,0,0,0,1,0
22788.jpg,0,0,0,1,0
44604.jpg,0,0,0,1,0
28258.jpg,0,1,0,1,0
30543.jpg,0,1,0,1,0
13949.jpg,0,0,0,1,0
43025.jpg,1,1,0,1,0
36578.jpg,0,1,0,0,0
46285.jpg,0,0,1,1,0
14187.jpg,0,0,0,1,1
11479.jpg,0,0,0,1,0
03570.jpg,0,0,0,1,0
35253.jpg,0,1,0,1,0
25332.jpg,0,0,0,1,0
27853.jpg,0,1,0,1,0
48146.jpg,0,0,0,1,0
31292.jpg,1,0,1,0,0
09650.jpg,1,0,0,0,0
31505.jpg,1,0,1,0,0
23086.jpg,0,1,0,1,0
13361.jpg,0,0,0,1,0
16188.jpg,1,0,1,1,0
04214.jpg,0,0,1,1,0
19820.jpg,1,1,1,1,0
06486.jpg,0,0,0,1,0
11915.jpg,0,0,1,1,0
30360.jpg,0,1,1,0,1
11212.jpg,0,1,0,1,0
10294.jpg,1,1,1,0,0
04339.jpg,1,0,0,1,0
48208.jpg,0,0,0,1,0
21417.jpg,1,0,0,1,0
41535.jpg,0,0,0,1,1
15154.jpg,0,0,1,1,0
08597.jpg,0,1,0,1,0
00674.jpg,1,0,0,1,0
12566.jpg,0,0,1,1,1
31817.jpg,0,1,0,0,0
09258.jpg,0,0,0,1,0
31240.jpg,0,0,0,1,0
29627.jpg,0,0,0,1,0
42960.jpg,1,0,0,1,0
03712.jpg,0,0,0,1,0
11861.jpg,0,0,0,1,0
03493.jpg,1,1,1,0,0
42118.jpg,0,0,0,1,0
04684.jpg,1,0,0,0,0
36895.jpg,1,1,0,1,0
10664.jpg,0,1,1,0,0
33612.jpg,0,0,0,1,0
03202.jpg,1,0,0,1,0
25073.jpg,0,0,0,1,0
20749.jpg,0,0,0,1,0
31087.jpg,0,1,0,0,0
09339.jpg,0,0,0,1,0
43102.jpg,1,0,0,1,0
42269.jpg,0,1,0,1,0
16670.jpg,0,0,1,1,0
47695.jpg,0,0,0,1,0
33966.jpg,0,0,0,1,0
05749.jpg,0,1,0,1,0
02618.jpg,0,1,1,0,1
13651.jpg,0,0,0,1,0
02249.jpg,0,1,0,0,0
14700.jpg,0,0,0,1,0
09853.jpg,0,1,0,1,0
25667.jpg,1,0,0,1,0
31939.jpg,0,1,0,1,0
11081.jpg,0,1,0,1,0
45178.jpg,1,0,0,1,0
21723.jpg,0,1,1,0,0
33472.jpg,0,0,1,1,0
34987.jpg,0,0,0,1,0
07800.jpg,0,0,0,1,0
09562.jpg,0,1,0,1,0
39387.jpg,0,0,0,1,0
42014.jpg,1,0,1,1,0
11484.jpg,0,0,0,1,0
23845.jpg,1,0,0,1,0
47414.jpg,0,0,0,1,0
42357.jpg,0,0,0,1,0
03640.jpg,0,0,0,1,0
34253.jpg,1,0,1,0,0
18275.jpg,0,0,0,1,0
06118.jpg,0,1,0,1,0
03514.jpg,0,0,0,1,0
10159.jpg,0,1,0,0,0
39456.jpg,0,1,0,1,0
09636.jpg,0,0,0,1,0
21362.jpg,1,0,0,1,1
29579.jpg,1,1,0,0,0
40729.jpg,1,0,0,0,0
31351.jpg,1,1,0,0,0
16312.jpg,1,0,0,0,0
13152.jpg,0,1,0,1,0
09768.jpg,1,0,0,1,0
33350.jpg,0,0,0,1,0
46563.jpg,0,0,1,1,0
10618.jpg,0,0,0,1,0
18009.jpg,1,0,1,0,0
11696.jpg,0,1,0,0,0
25615.jpg,0,0,1,0,0
27588.jpg,0,0,0,1,0
26829.jpg,1,1,1,0,0
43819.jpg,0,0,0,1,0
44492.jpg,0,0,0,1,0
15677.jpg,0,0,1,1,1
39007.jpg,0,0,0,1,0
01075.jpg,0,0,0,1,0
45039.jpg,0,0,0,1,0
35104.jpg,0,0,0,1,0
40794.jpg,1,0,0,1,0
42169.jpg,0,0,1,0,1
49354.jpg,1,0,0,1,1
44557.jpg,1,0,0,1,0
31241.jpg,1,1,0,1,0
05426.jpg,0,0,1,0,0
43131.jpg,0,0,1,0,1
09666.jpg,0,1,0,1,0
31828.jpg,1,0,1,1,0
46446.jpg,0,0,0,1,1
34482.jpg,0,0,0,1,1
44392.jpg,0,1,0,1,0
05054.jpg,0,0,0,1,1
06171.jpg,0,1,0,1,0
00864.jpg,0,0,0,1,0
18663.jpg,0,0,0,1,0
43768.jpg,0,0,0,1,0
48018.jpg,1,0,0,0,0
44834.jpg,0,0,0,1,0
44733.jpg,0,0,1,0,0
07412.jpg,0,1,0,0,0
34349.jpg,0,0,1,1,0
04858.jpg,1,0,1,1,0
35522.jpg,0,1,0,0,0
40869.jpg,1,0,0,1,0
26338.jpg,1,0,0,1,0
19665.jpg,0,0,0,1,1
30842.jpg,0,0,1,0,0
02206.jpg,1,0,0,0,0
31942.jpg,0,1,1,0,0
17561.jpg,1,1,0,1,0
35018.jpg,0,1,1,1,0
31463.jpg,1,0,0,1,0
07943.jpg,0,0,0,1,0
02862.jpg,1,1,0,1,0
26676.jpg,0,0,0,1,0
17164.jpg,0,1,0,1,0
47967.jpg,0,1,0,0,1
16159.jpg,0,0,0,1,0
23712.jpg,0,0,0,1,0
15540.jpg,0,0,0,1,0
19798.jpg,0,0,0,1,0
01978.jpg,0,1,0,0,0
09044.jpg,0,0,0,1,0
09980.jpg,0,0,0,1,0
30310.jpg,0,0,0,1,0
27547.jpg,0,0,0,1,0
42371.jpg,0,1,0,1,0
40548.jpg,0,0,0,1,0
04848.jpg,0,1,1,0,1
16275.jpg,0,1,0,1,0
48246.jpg,0,0,0,1,0
08334.jpg,0,0,0,1,0
16744.jpg,1,1,0,0,0
23296.jpg,0,1,0,1,0
17026.jpg,1,1,0,1,0
05791.jpg,1,1,0,1,0
47283.jpg,0,1,1,0,0
16856.jpg,0,1,1,0,0
17637.jpg,0,0,0,1,0
29362.jpg,1,1,0,1,0
14699.jpg,0,0,0,1,0
00220.jpg,0,0,1,0,1
36942.jpg,0,1,0,1,0
05562.jpg,1,1,0,0,0
07766.jpg,0,1,0,1,0
47864.jpg,0,0,0,1,0
28652.jpg,1,0,1,1,0
29795.jpg,0,0,0,1,0
31008.jpg,1,1,0,1,0
01597.jpg,0,0,0,1,0
11736.jpg,0,1,0,1,0
40706.jpg,0,0,1,0,0
09705.jpg,0,0,0,1,0
07612.jpg,0,0,1,0,1
43260.jpg,1,0,0,1,1
14560.jpg,1,0,1,0,1
23308.jpg,0,0,1,0,1
13233.jpg,1,0,1,1,1
26670.jpg,0,1,1,0,1
15401.jpg,1,0,1,0,1
06154.jpg,0,1,1,0,1
01764.jpg,1,0,0,0,1
26718.jpg,1,0,1,1,1
20324.jpg,1,0,1,1,1
13830.jpg,1,0,1,0,1
43415.jpg,1,0,1,0,1
43532.jpg,1,1,1,0,1
11044.jpg,1,0,0,1,1
32749.jpg,1,0,1,0,1
01249.jpg,1,0,1,0,1
14156.jpg,1,0,1,1,1
39937.jpg,1,0,1,0,1
02000.jpg,1,0,1,1,1
18456.jpg,1,0,1,0,1
03885.jpg,1,0,1,0,1
08664.jpg,0,1,1,0,1
24104.jpg,1,0,1,0,1
49999.jpg,0,1,1,1,1
48861.jpg,1,0,0,0,1
11809.jpg,1,1,1,0,1
12256.jpg,1,0,0,0,0
04074.jpg,1,0,1,0,1
23339.jpg,1,1,1,0,1
30795.jpg,1,0,1,1,1
27108.jpg,1,0,1,0,1
06720.jpg,1,1,0,0,1
15296.jpg,1,1,1,0,1
42954.jpg,1,0,1,1,1
20811.jpg,1,0,1,0,1
34318.jpg,1,0,1,1,1
06556.jpg,1,0,1,0,0
28275.jpg,1,0,1,0,1
28388.jpg,1,0,1,1,1
01603.jpg,1,0,0,1,0
29334.jpg,1,0,1,0,1
19032.jpg,1,0,1,1,1
06831.jpg,1,0,0,1,1
20430.jpg,1,1,1,0,1
14106.jpg,0,1,1,0,0
05738.jpg,1,0,1,1,1
45382.jpg,1,0,1,1,1
48137.jpg,0,0,1,1,1
11452.jpg,1,0,1,0,1
28195.jpg,1,0,1,0,1
21931.jpg,1,0,1,0,1
49818.jpg,1,0,1,0,1
47231.jpg,1,0,0,0,1
21705.jpg,1,0,1,1,1
48605.jpg,1,0,1,0,1
20182.jpg,1,1,1,0,1
26877.jpg,1,1,1,0,1
40468.jpg,1,0,1,0,1
35336.jpg,1,0,1,1,1
34925.jpg,1,0,1,1,1
24077.jpg,1,0,1,0,1
01398.jpg,1,0,1,1,1
21033.jpg,0,0,1,0,1
14555.jpg,1,0,1,0,1
35251.jpg,0,0,1,1,1
25699.jpg,1,0,1,0,1
26479.jpg,1,0,1,0,1
13709.jpg,1,0,1,0,1
47918.jpg,1,0,0,1,1
19919.jpg,1,0,0,1,1
06895.jpg,1,0,0,0,1
46576.jpg,1,0,1,1,0
04457.jpg,1,0,1,1,1
10221.jpg,0,0,1,1,1
14571.jpg,1,0,1,0,1
35542.jpg,1,0,1,1,1
21520.jpg,1,0,1,1,1
31944.jpg,1,0,1,1,1
36132.jpg,1,0,1,1,1
22552.jpg,1,0,1,1,1
46768.jpg,1,0,1,0,1
48695.jpg,0,1,1,1,1
43706.jpg,1,0,1,1,1
03510.jpg,1,1,1,0,1
19671.jpg,1,0,1,0,0
44476.jpg,1,0,1,1,1
24694.jpg,0,0,1,0,1
48009.jpg,0,1,1,0,1
10438.jpg,1,0,1,1,1
44570.jpg,1,1,1,0,1
36744.jpg,1,0,1,0,1
42889.jpg,0,0,1,1,1
34832.jpg,1,0,1,1,1
05459.jpg,1,0,0,0,1
11282.jpg,1,1,1,0,1
23546.jpg,0,1,1,0,1
20484.jpg,0,1,1,1,1
06626.jpg,1,1,1,1,1
31100.jpg,0,1,1,1,1
37011.jpg,0,1,1,0,1
05487.jpg,1,0,1,1,1
46043.jpg,1,1,1,0,1
25169.jpg,1,0,1,1,1
00358.jpg,0,1,1,0,1
13247.jpg,1,0,1,1,1
13819.jpg,0,1,1,1,1
07852.jpg,0,1,1,1,1
24970.jpg,0,0,1,0,1
18454.jpg,0,0,1,1,1
19435.jpg,1,1,1,1,1
06746.jpg,1,1,1,1,1
39323.jpg,0,1,1,0,1
40238.jpg,0,1,1,1,1
08365.jpg,0,1,1,1,1
29018.jpg,0,0,1,1,1
41896.jpg,1,0,1,0,1
30261.jpg,1,1,1,1,1
18198.jpg,1,0,1,1,1
36264.jpg,0,0,1,1,1
18347.jpg,1,0,1,1,1
19244.jpg,1,1,1,1,1
06188.jpg,0,0,1,1,1
45773.jpg,1,1,1,0,1
41969.jpg,1,1,1,0,1
11648.jpg,0,1,1,0,1
13029.jpg,1,1,1,0,0
29796.jpg,1,0,1,1,1
09540.jpg,0,0,1,0,1
12217.jpg,1,1,1,0,1
19222.jpg,1,0,1,0,1
35034.jpg,1,0,1,0,1
18547.jpg,0,0,1,0,1
43915.jpg,0,0,1,0,1
10782.jpg,0,0,1,1,1
02936.jpg,1,0,1,1,1
47427.jpg,1,0,1,0,1
30984.jpg,0,0,1,1,1
08431.jpg,0,0,1,1,1
26615.jpg,0,0,1,0,1
21402.jpg,0,1,1,0,1
26763.jpg,0,1,1,0,1
03002.jpg,1,1,1,0,1
29290.jpg,1,1,1,1,1
40459.jpg,1,1,1,1,1
15583.jpg,1,1,1,0,1
26753.jpg,1,0,1,1,0
49324.jpg,1,0,1,0,1
47403.jpg,1,0,1,1,1
40801.jpg,1,0,1,0,1
22622.jpg,1,1,1,0,1
37068.jpg,0,1,1,0,1
43072.jpg,0,1,1,0,1
34491.jpg,1,1,1,0,0
01889.jpg,1,1,1,0,1
06494.jpg,1,1,1,1,1
34996.jpg,1,1,1,1,1
48795.jpg,1,1,1,1,1
10853.jpg,1,1,1,1,1
29608.jpg,0,0,0,0,1
25776.jpg,0,0,1,1,1
05567.jpg,0,1,1,0,1
26002.jpg,1,0,1,1,1
24399.jpg,0,0,1,0,1
20672.jpg,1,0,1,0,1
26696.jpg,1,0,1,1,1
35965.jpg,0,1,1,0,1
02349.jpg,0,0,1,1,1
49456.jpg,0,1,1,0,1
31498.jpg,0,0,1,1,1
40290.jpg,1,1,1,0,1
15191.jpg,0,1,1,0,1
09823.jpg,1,1,1,0,1
31433.jpg,0,1,1,0,1
00607.jpg,1,1,1,1,1
12756.jpg,1,1,1,1,1
06532.jpg,0,1,1,0,1
31686.jpg,0,1,1,1,1
04416.jpg,1,0,1,1,1
24375.jpg,1,1,1,0,1
09205.jpg,1,1,0,1,1
18071.jpg,1,0,1,0,1
41312.jpg,1,1,1,0,1
11701.jpg,1,0,1,0,1
24358.jpg,0,0,1,0,1
26569.jpg,0,1,1,0,1
45711.jpg,1,0,1,0,1
26937.jpg,0,0,1,0,1
23187.jpg,1,0,1,0,1
35425.jpg,0,1,1,0,1
15470.jpg,1,0,1,0,1
13397.jpg,0,1,1,1,1
19294.jpg,1,0,1,1,1
26337.jpg,0,0,1,0,1
45985.jpg,0,0,1,1,1
38255.jpg,1,1,1,1,1
40365.jpg,1,1,1,0,1
38627.jpg,1,1,1,0,1
26546.jpg,1,1,1,0,1
13623.jpg,1,1,1,0,1
10927.jpg,1,1,1,0,1
46466.jpg,1,1,1,0,1
04856.jpg,0,0,1,0,1
38916.jpg,1,1,1,0,0
45097.jpg,1,1,1,0,1
49033.jpg,1,0,1,1,1
19043.jpg,1,0,1,0,1
11516.jpg,0,1,1,0,1
39794.jpg,0,0,1,0,1
11723.jpg,0,0,1,0,1
29797.jpg,1,1,1,0,0
48571.jpg,1,0,1,0,1
34858.jpg,1,0,1,0,1
29298.jpg,1,1,1,1,1
14861.jpg,1,1,1,0,1
40150.jpg,1,0,1,1,1
36106.jpg,1,0,1,1,1
01888.jpg,1,1,1,1,1
33447.jpg,0,0,1,0,1
30011.jpg,1,0,1,0,1
31941.jpg,1,0,1,1,1
26528.jpg,1,0,1,0,0
34033.jpg,0,1,1,0,1
08746.jpg,0,1,1,0,1
06936.jpg,1,0,1,1,1
45466.jpg,1,1,1,0,0
08322.jpg,1,0,1,0,0
43496.jpg,1,0,1,0,1
32618.jpg,1,1,1,0,1
32305.jpg,1,1,1,1,1
22901.jpg,1,0,1,1,1
21776.jpg,0,1,1,1,1
29012.jpg,0,1,1,0,1
37136.jpg,0,1,1,1,1
05680.jpg,1,1,1,0,1
30065.jpg,1,1,1,0,0
38044.jpg,0,1,1,0,1
40881.jpg,0,1,1,0,1
26133.jpg,0,1,1,1,1
26865.jpg,0,1,1,0,1
03685.jpg,0,1,1,0,1
16323.jpg,0,1,1,0,1
29837.jpg,0,1,1,0,1
35268.jpg,0,1,1,1,1
36035.jpg,0,1,1,1,1
17078.jpg,0,1,1,0,1
40981.jpg,1,1,1,1,1
39681.jpg,0,1,1,1,1
33522.jpg,0,0,1,0,1
35061.jpg,1,1,1,0,0
11406.jpg,1,1,1,0,0
35474.jpg,0,1,1,0,1
04616.jpg,1,0,1,1,1
49572.jpg,1,1,1,1,1
33231.jpg,0,1,1,1,0
36581.jpg,0,1,1,1,1
47046.jpg,1,1,1,0,0
47209.jpg,1,0,1,1,1
19422.jpg,0,1,1,0,1
00732.jpg,0,1,1,0,0
49807.jpg,1,0,1,0,1
45375.jpg,1,1,1,0,1
36316.jpg,1,1,1,0,1
35822.jpg,1,1,1,1,1
33401.jpg,1,1,1,1,1
00742.jpg,1,0,0,1,0
39768.jpg,1,1,1,1,1
28698.jpg,1,1,1,0,1
24955.jpg,1,1,1,0,0
38129.jpg,1,1,1,0,1
25063.jpg,1,1,1,0,1
13770.jpg,0,1,1,1,1
34479.jpg,0,0,1,1,1
20996.jpg,0,1,1,1,1
10261.jpg,1,1,1,1,0
03908.jpg,0,1,1,0,1
10583.jpg,1,0,1,0,1
18272.jpg,0,0,1,0,1
23600.jpg,0,1,1,0,1
40550.jpg,1,0,1,1,1
36689.jpg,0,0,1,0,1
20942.jpg,0,1,1,0,1
27684.jpg,0,0,1,0,1
36915.jpg,1,0,1,0,1
05466.jpg,0,0,1,0,1
41112.jpg,0,1,1,0,1
33444.jpg,0,0,1,0,1
27885.jpg,1,0,1,1,0
26556.jpg,1,0,1,0,1
01706.jpg,0,0,1,0,1
44953.jpg,1,0,1,0,1
17628.jpg,0,0,1,1,1
02503.jpg,1,1,1,0,1
14688.jpg,1,0,1,0,1
32877.jpg,0,0,1,0,1
02462.jpg,0,1,1,0,1
30476.jpg,0,0,1,0,1
17554.jpg,0,1,1,0,1
10436.jpg,0,0,1,0,1
38824.jpg,0,1,1,1,1
35367.jpg,0,0,1,0,1
30638.jpg,0,1,1,1,1
29845.jpg,0,0,1,0,1
08932.jpg,0,1,1,0,1
38595.jpg,0,0,1,1,1
23655.jpg,0,1,1,0,1
36644.jpg,0,1,1,0,1
20387.jpg,0,0,1,0,1
26951.jpg,0,1,1,0,1
37707.jpg,0,1,1,1,1
20218.jpg,0,1,1,0,1
25220.jpg,1,1,1,0,1
47098.jpg,1,1,0,1,0
04272.jpg,0,1,1,0,1
22890.jpg,0,1,1,0,1
29963.jpg,0,0,1,1,1
34762.jpg,0,1,1,0,1
28543.jpg,0,1,1,0,1
17724.jpg,0,1,1,0,1
04412.jpg,0,1,1,1,1
33211.jpg,1,0,1,1,1
21519.jpg,0,1,1,1,1
10537.jpg,0,1,1,0,1
28727.jpg,0,1,1,1,1
25254.jpg,1,1,1,0,1
36053.jpg,0,0,1,0,1
37919.jpg,0,1,0,1,1
30258.jpg,0,1,1,0,1
27243.jpg,1,1,1,1,1
26860.jpg,0,1,1,0,1
08218.jpg,0,1,1,1,1
01264.jpg,1,1,1,0,1
49411.jpg,0,1,1,0,1
03334.jpg,0,0,1,0,1
15445.jpg,0,1,1,1,1
36778.jpg,1,1,1,0,1
44529.jpg,0,1,1,1,1
22402.jpg,0,1,1,0,1
47271.jpg,0,0,1,0,1
21581.jpg,1,0,1,0,0
15901.jpg,0,0,1,0,1
21998.jpg,1,0,1,0,1
09484.jpg,1,0,1,0,1
39776.jpg,1,1,1,0,1
25779.jpg,0,1,1,0,1
38741.jpg,0,0,1,0,1
09605.jpg,0,1,1,0,1
18727.jpg,0,1,1,1,1
48192.jpg,1,0,1,1,1
15450.jpg,0,0,1,0,1
02970.jpg,0,0,1,1,1
27959.jpg,0,1,1,0,1
39037.jpg,0,0,1,0,1
37601.jpg,0,1,1,0,1
13122.jpg,0,0,1,0,1
19103.jpg,1,0,1,0,1
05513.jpg,0,0,1,0,1
15162.jpg,0,1,1,0,1
26893.jpg,0,0,1,0,1
44649.jpg,1,0,1,0,1
34407.jpg,1,1,1,0,1
33982.jpg,1,1,1,1,1
06108.jpg,0,0,1,0,1
36995.jpg,0,0,1,0,1
14145.jpg,1,0,1,1,1
09474.jpg,1,0,1,0,1
47120.jpg,0,0,1,1,1
45748.jpg,1,1,1,0,1
06714.jpg,0,0,1,0,1
04357.jpg,0,1,1,0,1
37468.jpg,0,0,1,1,1
05137.jpg,0,0,1,0,1
31516.jpg,0,1,1,1,1
16635.jpg,0,0,0,1,1
49501.jpg,0,0,1,1,1
15059.jpg,0,1,1,0,1
33810.jpg,0,1,1,0,1
11513.jpg,0,0,1,1,1
11525.jpg,0,1,1,0,1
41145.jpg,0,0,1,0,1
34749.jpg,1,1,1,1,1
19557.jpg,0,0,1,0,1
33216.jpg,0,1,1,0,1
36040.jpg,0,1,1,0,1
22880.jpg,0,0,1,0,1
03396.jpg,1,1,1,0,1
31926.jpg,1,1,1,0,1
30112.jpg,0,1,1,0,1
11684.jpg,0,0,1,0,1
49821.jpg,1,0,1,1,1
16890.jpg,0,1,1,0,1
39822.jpg,1,0,1,1,1
15618.jpg,0,1,1,0,1
16994.jpg,0,1,1,0,1
38197.jpg,0,1,1,0,1
01197.jpg,0,1,1,1,1
01304.jpg,0,1,1,0,1
29088.jpg,0,0,1,0,1
21664.jpg,0,1,1,0,1
39067.jpg,0,1,1,0,1
10411.jpg,1,1,1,0,1
04554.jpg,1,0,1,0,1
48710.jpg,0,1,1,1,1
00244.jpg,0,0,1,0,1
18266.jpg,0,1,1,0,1
02314.jpg,1,1,1,0,1
20711.jpg,0,1,1,1,1
39042.jpg,0,0,1,0,1
26677.jpg,0,0,1,0,1
32341.jpg,1,0,1,1,1
17337.jpg,0,1,1,0,1
03767.jpg,0,0,1,1,1
34209.jpg,0,1,1,0,1
14662.jpg,0,1,1,1,0
32533.jpg,0,0,1,0,1
14877.jpg,0,0,1,1,1
01740.jpg,0,0,1,0,1
24123.jpg,0,1,1,0,1
23757.jpg,0,1,1,0,1
33956.jpg,1,0,1,1,1
21701.jpg,1,0,1,0,1
00071.jpg,0,0,1,0,1
03262.jpg,0,0,1,0,1
06529.jpg,0,0,1,0,1
38894.jpg,0,1,1,0,1
00457.jpg,0,1,1,0,1
05701.jpg,0,0,1,0,1
13480.jpg,0,1,1,0,1
30952.jpg,0,1,1,0,1
15653.jpg,0,1,1,0,1
37410.jpg,0,0,1,0,1
46824.jpg,0,1,1,0,0
19691.jpg,0,1,1,1,1
31476.jpg,0,1,1,0,1
07840.jpg,0,1,1,0,1
02442.jpg,0,0,1,0,1
37763.jpg,0,0,1,1,1
08732.jpg,0,1,1,1,1
31978.jpg,0,1,1,0,1
39487.jpg,1,0,1,1,1
07237.jpg,0,1,1,0,1
02831.jpg,0,1,1,0,0
15375.jpg,0,0,1,1,1
14781.jpg,0,1,1,0,1
22431.jpg,0,1,0,1,1
39510.jpg,0,1,1,0,1
23111.jpg,0,0,1,1,1
40888.jpg,0,1,1,0,1
02078.jpg,0,1,1,0,1
43585.jpg,1,1,1,0,1
10571.jpg,0,1,1,0,1
25440.jpg,0,1,1,0,1
20278.jpg,1,0,1,0,1
08353.jpg,1,0,1,0,1
35799.jpg,0,0,1,0,1
05463.jpg,0,1,1,0,1
16703.jpg,1,0,1,0,1
09590.jpg,1,1,1,0,1
17315.jpg,0,1,1,0,1
27097.jpg,0,0,1,0,1
13720.jpg,0,1,1,0,1
12483.jpg,1,0,1,1,1
04810.jpg,0,1,1,0,1
37502.jpg,0,1,1,0,1
22026.jpg,1,0,1,0,1
13254.jpg,0,0,1,0,1
27821.jpg,1,0,1,1,1
22633.jpg,0,0,1,0,1
21767.jpg,0,0,1,0,1
24660.jpg,1,0,1,0,1
01991.jpg,1,0,1,1,1
10114.jpg,1,0,1,0,1
05472.jpg,0,0,1,0,1
39571.jpg,1,0,1,0,1
47564.jpg,0,1,1,0,1
07229.jpg,1,0,1,1,1
10267.jpg,0,0,1,0,1
09719.jpg,1,1,1,0,1
08987.jpg,0,0,1,0,1
03291.jpg,0,0,1,0,1
26043.jpg,1,0,1,1,1
13366.jpg,1,0,1,0,0
28784.jpg,0,1,1,0,1
14982.jpg,0,0,1,0,1
14386.jpg,0,1,1,0,1
40599.jpg,0,1,1,0,1
13142.jpg,0,1,1,0,1
37054.jpg,0,0,1,1,1
48505.jpg,0,0,1,0,1
35422.jpg,1,0,1,0,1
40438.jpg,0,0,1,0,1
23098.jpg,1,0,1,0,1
17370.jpg,1,1,1,0,1
36968.jpg,0,0,1,0,1
41847.jpg,0,1,1,1,1
42265.jpg,0,0,1,0,1
24698.jpg,1,0,1,1,1
35084.jpg,0,1,1,0,1
44014.jpg,0,0,1,0,1
02540.jpg,1,0,1,0,1
45054.jpg,1,0,1,1,1
47785.jpg,0,1,1,0,1
15137.jpg,0,0,1,0,1
23692.jpg,1,1,1,0,1
17988.jpg,1,0,1,1,1
30389.jpg,0,1,1,0,1
07467.jpg,0,0,1,0,1
13399.jpg,0,0,1,0,1
10322.jpg,0,0,1,0,1
00242.jpg,0,0,1,1,1
46968.jpg,1,0,1,0,1
16147.jpg,1,0,1,1,1
01376.jpg,1,0,1,0,1
46868.jpg,0,0,1,0,1
35598.jpg,0,0,1,0,1
48513.jpg,0,0,1,1,1
19192.jpg,1,0,1,1,1
32525.jpg,1,0,1,0,1
26565.jpg,0,0,1,1,1
04927.jpg,1,0,1,0,1
40851.jpg,0,0,1,0,1
09080.jpg,0,1,1,0,1
27758.jpg,1,1,1,0,1
45824.jpg,1,0,1,1,1
22971.jpg,0,0,1,0,1
13663.jpg,1,0,1,1,1
07650.jpg,0,0,1,0,1
41793.jpg,1,1,1,0,1
13281.jpg,1,0,1,0,1
08873.jpg,0,0,1,0,1
24988.jpg,1,1,1,0,1
14744.jpg,1,1,1,0,1
29609.jpg,0,1,1,0,1
14472.jpg,0,0,1,0,1
42377.jpg,0,0,1,0,1
08562.jpg,0,0,1,0,1
20722.jpg,0,0,0,1,1
10033.jpg,1,1,1,0,1
07474.jpg,1,1,1,0,1
40905.jpg,1,0,1,0,1
43679.jpg,0,0,1,0,1
02550.jpg,0,0,1,0,1
24244.jpg,0,1,1,0,1
14393.jpg,0,1,1,0,1
30401.jpg,1,0,1,1,1
22529.jpg,0,0,1,0,1
36442.jpg,1,0,1,1,1
16707.jpg,0,0,1,0,1
04170.jpg,0,0,1,0,1
40096.jpg,0,0,1,0,1
12205.jpg,1,0,1,0,1
06776.jpg,0,0,1,0,1
03096.jpg,0,1,1,0,1
25525.jpg,0,0,1,0,1
03382.jpg,0,1,1,0,1
42883.jpg,0,1,1,0,1
33117.jpg,1,1,1,0,1
04904.jpg,0,0,1,0,1
19349.jpg,1,0,1,1,1
39943.jpg,1,0,1,1,1
26273.jpg,0,0,1,0,1
23640.jpg,0,0,1,0,1
29752.jpg,1,0,1,0,1
08645.jpg,0,0,1,0,1
45988.jpg,0,0,1,0,1
41499.jpg,1,0,1,0,1
